Game Name, Month, Day, Year, Num1, Num2, Num3, Num4, Num5, Powerball, Power Play
Powerball,3,6,2019,21,35,10,6,46,23,2
Powerball,3,9,2019,45,5,59,55,6,14,3
Powerball,3,13,2019,69,36,45,47,18,14,3
Powerball,3,16,2019,67,30,34,39,53,11,2
Powerball,3,20,2019,10,53,50,63,14,21,2
Powerball,3,23,2019,66,52,60,24,25,5,3
Powerball,3,27,2019,44,62,20,37,16,12,3
Powerball,3,30,2019,54,52,21,64,68,4,3
Powerball,4,3,2019,25,16,32,49,19,18,2
Powerball,4,6,2019,33,43,60,59,15,8,3
Powerball,4,10,2019,39,12,21,23,67,6,4
Powerball,4,13,2019,17,26,32,4,49,10,2
Powerball,4,17,2019,15,46,66,17,1,15,3
Powerball,4,20,2019,3,63,27,65,30,1,3
Powerball,4,24,2019,35,65,32,36,6,4,5
Powerball,4,27,2019,45,29,62,41,2,6,3
Powerball,5,1,2019,66,28,23,56,5,17,5
Powerball,5,4,2019,30,6,23,16,61,2,2
Powerball,5,8,2019,66,64,45,53,1,3,3
Powerball,5,11,2019,40,9,8,6,37,26,2
Powerball,5,15,2019,33,68,61,17,7,4,2
Powerball,5,18,2019,2,10,66,67,25,26,4
Powerball,5,22,2019,7,44,57,10,20,3,2
Powerball,5,25,2019,43,39,2,66,1,2,3
Powerball,5,29,2019,61,3,42,32,34,7,2
Powerball,6,1,2019,34,45,6,52,15,8,2
Powerball,6,5,2019,38,17,28,34,23,8,3
Powerball,6,8,2019,13,9,48,42,60,18,2
Powerball,6,12,2019,42,57,35,38,5,13,2
Powerball,6,15,2019,8,11,49,16,14,14,3
Powerball,6,19,2019,26,38,21,4,18,1,3
Powerball,6,22,2019,66,14,3,6,11,21,2
Powerball,6,26,2019,54,22,16,1,5,24,3
Powerball,6,29,2019,59,13,24,62,17,8,2
Powerball,7,3,2019,50,45,43,40,61,25,3
Powerball,7,6,2019,4,8,46,23,65,1,2
Powerball,7,10,2019,7,68,9,26,44,3,3
Powerball,7,13,2019,32,35,13,23,68,21,3
Powerball,7,17,2019,19,47,68,60,43,10,2
Powerball,7,20,2019,5,64,36,26,69,19,3
Powerball,7,24,2019,29,53,56,35,22,13,2
Powerball,7,27,2019,61,19,1,48,31,6,2
Powerball,7,31,2019,14,37,67,47,55,6,2
Powerball,8,3,2019,45,68,3,6,66,13,2
Powerball,8,7,2019,47,8,59,32,53,3,3
Powerball,8,10,2019,41,59,58,44,35,3,3
Powerball,8,14,2019,51,69,30,10,13,10,2
Powerball,8,17,2019,24,30,18,21,60,20,3
Powerball,8,21,2019,22,32,21,12,29,21,2
Powerball,8,24,2019,47,20,12,21,5,1,2
Powerball,8,28,2019,32,9,41,56,37,14,10
Powerball,8,31,2019,41,50,14,56,57,18,5
Powerball,9,4,2019,52,30,8,4,59,2,10
Powerball,9,7,2019,41,56,20,11,42,6,2
Powerball,9,11,2019,53,24,57,6,17,3,3
Powerball,9,14,2019,31,11,27,36,67,11,2
Powerball,9,18,2019,14,19,47,51,39,15,3
Powerball,9,21,2019,1,68,36,22,9,22,2
Powerball,9,25,2019,44,43,37,45,53,25,3
Powerball,9,28,2019,51,55,34,15,23,4,2
Powerball,10,2,2019,43,53,8,10,4,7,2
Powerball,10,5,2019,6,51,36,54,14,4,2
Powerball,10,9,2019,5,43,65,18,33,2,2
Powerball,10,12,2019,12,34,53,65,29,23,2
Powerball,10,16,2019,67,1,25,5,63,3,2
Powerball,10,19,2019,65,27,59,14,29,12,2
Powerball,10,23,2019,61,50,12,5,69,23,2
Powerball,10,26,2019,3,54,20,59,48,4,4
Powerball,10,30,2019,56,67,52,19,22,21,2
Powerball,11,2,2019,23,37,32,58,3,22,2
Powerball,11,6,2019,64,46,28,62,15,17,3
Powerball,11,9,2019,14,38,60,35,17,25,2
Powerball,11,13,2019,23,28,66,27,26,11,2
Powerball,11,16,2019,26,55,63,14,22,26,3
Powerball,11,20,2019,40,15,39,57,7,12,2
Powerball,11,23,2019,38,28,66,35,61,23,3
Powerball,11,27,2019,26,55,37,53,15,21,2
Powerball,11,30,2019,42,35,15,63,68,18,4
Powerball,12,4,2019,8,44,61,51,27,14,3
Powerball,12,7,2019,66,53,18,42,62,25,3
Powerball,12,11,2019,24,42,29,44,63,10,4
Powerball,12,14,2019,6,32,3,12,64,19,3
Powerball,12,18,2019,39,26,68,18,14,9,2
Powerball,12,21,2019,50,35,67,19,31,14,2
Powerball,12,25,2019,4,16,2,30,46,20,2
Powerball,12,28,2019,59,23,39,20,60,18,2
Powerball,1,1,2020,49,53,57,59,62,26,2
Powerball,1,4,2020,54,1,25,21,11,7,2
Powerball,1,8,2020,7,43,56,4,2,22,4
Powerball,1,11,2020,23,59,31,3,21,3,2
Powerball,1,15,2020,39,55,53,41,68,19,2
Powerball,1,18,2020,24,68,20,38,56,18,2
Powerball,1,22,2020,33,59,44,67,11,8,3
Powerball,1,25,2020,36,17,2,67,9,18,2
Powerball,1,29,2020,12,60,9,15,31,2,2
Powerball,2,1,2020,33,60,54,57,12,13,4
Powerball,2,5,2020,57,41,35,30,23,2,3
Powerball,2,8,2020,59,66,35,50,49,6,2
Powerball,2,12,2020,55,68,47,54,14,25,2
Powerball,2,15,2020,32,16,36,46,35,3,3
Powerball,2,19,2020,15,10,12,56,19,19,2
Powerball,2,22,2020,61,62,37,39,25,11,3
Powerball,2,26,2020,27,29,36,47,8,24,3
Powerball,2,29,2020,24,50,46,44,51,13,3
Powerball,3,4,2020,68,60,18,43,58,14,2
Powerball,3,7,2020,15,62,7,21,33,23,2
Powerball,3,11,2020,29,50,67,4,49,2,4
Powerball,3,14,2020,26,32,9,23,30,8,3
Powerball,3,18,2020,27,15,59,44,63,8,4
Powerball,3,21,2020,69,23,2,59,40,13,2
Powerball,3,25,2020,42,9,5,27,39,16,2
Powerball,3,28,2020,40,7,55,66,48,11,2
Powerball,4,1,2020,60,45,48,33,35,16,2
Powerball,4,4,2020,40,43,31,8,39,4,3
Powerball,4,8,2020,48,54,39,2,37,5,3
Powerball,4,11,2020,29,47,30,22,42,17,3
Powerball,4,15,2020,10,33,41,12,36,2,3
Powerball,4,18,2020,46,63,56,4,44,19,2
Powerball,4,22,2020,1,40,69,33,35,24,5
Powerball,4,25,2020,1,21,3,57,47,18,2
Powerball,4,29,2020,49,61,67,2,20,20,2
Powerball,5,2,2020,58,33,13,68,16,24,5
Powerball,5,6,2020,65,8,7,50,35,20,4
Powerball,5,9,2020,42,12,65,48,18,19,5
Powerball,5,13,2020,57,54,53,56,39,20,3
Powerball,5,16,2020,8,12,26,42,39,11,2
Powerball,5,20,2020,42,40,50,18,34,9,2
Powerball,5,23,2020,2,23,8,18,21,16,4
Powerball,5,27,2020,58,38,59,64,68,21,3
Powerball,5,30,2020,32,13,58,41,60,14,2
Powerball,6,3,2020,64,26,1,3,41,17,2
Powerball,6,6,2020,68,38,69,1,17,18,2
Powerball,6,10,2020,33,10,41,54,52,18,5
Powerball,6,13,2020,65,12,2,32,50,5,3
Powerball,6,17,2020,10,7,68,64,63,10,3
Powerball,6,20,2020,67,10,31,63,41,5,3
Powerball,6,24,2020,15,22,46,27,33,23,3
Powerball,6,27,2020,36,56,49,62,9,8,2
Powerball,7,1,2020,53,28,15,52,63,18,4
Powerball,7,4,2020,60,16,21,27,61,6,2
Powerball,7,8,2020,36,10,3,34,62,5,10
Powerball,7,11,2020,61,14,19,62,64,4,2
Powerball,7,15,2020,61,69,47,27,62,4,10
Powerball,7,18,2020,32,59,13,58,16,9,2
Powerball,7,22,2020,16,36,25,44,55,14,3
Powerball,7,25,2020,36,5,62,21,61,18,2
Powerball,7,29,2020,7,40,29,35,45,26,2
Powerball,8,1,2020,43,48,36,25,6,24,3
Powerball,8,5,2020,65,7,14,57,17,24,5
Powerball,8,8,2020,14,2,3,40,51,24,3
Powerball,8,12,2020,18,6,36,2,37,21,2
Powerball,8,15,2020,5,34,56,45,12,3,3
Powerball,8,19,2020,13,47,55,23,58,23,10
Powerball,8,22,2020,36,19,42,30,66,14,3
Powerball,8,26,2020,8,19,47,58,12,2,2
Powerball,8,29,2020,22,5,21,29,43,10,2
Powerball,9,2,2020,11,20,4,69,1,18,2
Powerball,9,5,2020,27,15,22,47,21,7,2
Powerball,9,9,2020,55,27,64,52,60,21,3
Powerball,9,12,2020,16,67,17,53,20,4,2
Powerball,9,16,2020,31,10,17,51,53,1,2
Powerball,9,19,2020,14,47,57,23,11,14,4
Powerball,9,23,2020,8,17,52,59,49,1,2
Powerball,9,26,2020,62,36,11,21,27,24,3
Powerball,9,30,2020,67,49,18,14,36,18,2
Powerball,10,3,2020,18,47,31,43,36,20,2
Powerball,10,7,2020,6,56,53,30,24,19,2
Powerball,10,10,2020,23,50,18,40,5,18,3
Powerball,10,14,2020,37,52,58,53,21,5,2
Powerball,10,17,2020,6,31,37,10,44,23,2
Powerball,10,21,2020,44,13,1,3,56,26,3
Powerball,10,24,2020,27,65,45,20,18,6,2
Powerball,10,28,2020,37,40,11,28,53,13,2
Powerball,10,31,2020,40,2,42,55,6,24,3
Powerball,11,4,2020,49,33,45,23,32,14,2
Powerball,11,7,2020,16,14,58,37,48,18,2
Powerball,11,11,2020,63,13,45,17,15,13,2
Powerball,11,14,2020,45,32,7,18,15,20,2
Powerball,11,18,2020,17,4,43,5,52,5,2
Powerball,11,21,2020,69,54,57,51,60,11,2
Powerball,11,25,2020,57,2,65,58,60,26,2
Powerball,11,28,2020,12,51,44,8,18,18,2
Powerball,12,2,2020,40,28,31,41,46,4,3
Powerball,12,5,2020,4,53,6,48,3,10,2
Powerball,12,9,2020,47,31,14,48,11,4,3
Powerball,12,12,2020,56,17,54,63,69,20,2
Powerball,12,16,2020,37,4,67,23,61,7,2
Powerball,12,19,2020,27,52,43,32,34,13,2
Powerball,12,23,2020,6,38,53,39,13,6,3
Powerball,12,26,2020,35,53,27,24,10,18,2
Powerball,12,30,2020,45,65,43,61,3,14,2
Powerball,1,2,2021,3,67,41,4,11,5,2
Powerball,1,6,2021,1,66,20,22,60,3,3
Powerball,1,9,2021,45,46,26,14,38,13,2
Powerball,1,13,2021,49,4,23,25,19,14,2
Powerball,1,16,2021,67,20,65,14,39,2,3
Powerball,1,20,2021,53,60,40,68,69,22,3
Powerball,1,23,2021,8,5,17,28,27,14,3
Powerball,1,27,2021,35,52,17,42,33,9,3
Powerball,1,30,2021,61,2,7,52,1,4,3
Powerball,2,3,2021,64,66,40,5,37,5,3
Powerball,2,6,2021,48,1,65,16,49,8,2
Powerball,2,10,2021,67,63,58,15,39,7,2
Powerball,2,13,2021,68,33,20,63,28,20,2
Powerball,2,17,2021,15,46,21,1,32,1,3
Powerball,2,20,2021,22,8,32,4,58,4,10
Powerball,2,24,2021,65,33,4,53,43,21,3
Powerball,2,27,2021,44,31,2,52,28,18,3
Powerball,3,3,2021,55,44,21,50,40,16,3
Powerball,3,6,2021,50,11,58,52,31,18,4
Powerball,3,10,2021,44,17,53,18,37,18,3
Powerball,3,13,2021,56,61,11,51,5,2,2
Powerball,3,17,2021,62,61,38,34,42,19,2
Powerball,3,20,2021,6,61,42,1,22,4,3
Powerball,3,24,2021,38,27,4,17,9,18,2
Powerball,3,27,2021,39,65,6,14,38,6,3
Powerball,3,31,2021,3,55,10,44,68,24,2
Powerball,4,3,2021,39,17,12,53,1,5,2
Powerball,4,7,2021,27,66,35,39,51,16,5
Powerball,4,10,2021,16,53,23,50,14,3,3
Powerball,4,14,2021,13,45,33,30,61,14,2
Powerball,4,17,2021,41,21,26,10,49,25,2
Powerball,4,21,2021,25,32,21,67,63,6,2
Powerball,4,24,2021,36,61,59,22,48,22,3
Powerball,4,28,2021,16,35,53,18,39,21,3
Powerball,5,1,2021,47,36,63,35,61,3,3
Powerball,5,5,2021,63,28,16,40,23,1,2
Powerball,5,8,2021,20,17,12,21,26,8,3
Powerball,5,12,2021,20,19,1,38,54,17,2
Powerball,5,15,2021,39,4,10,37,69,24,3
Powerball,5,19,2021,11,69,13,56,55,4,2
Powerball,5,22,2021,40,3,27,37,19,8,2
Powerball,5,26,2021,21,62,34,8,2,16,2
Powerball,5,29,2021,13,11,46,22,27,20,2
Powerball,6,2,2021,67,7,6,11,66,19,3
Powerball,6,5,2021,64,52,44,69,54,26,3
Powerball,6,9,2021,54,46,28,50,19,9,2
Powerball,6,12,2021,8,41,38,25,34,10,3
Powerball,6,16,2021,19,34,50,44,29,25,2
Powerball,6,19,2021,38,22,4,39,35,20,2
Powerball,6,23,2021,20,40,63,13,51,1,3
Powerball,6,26,2021,31,60,43,8,39,17,3
Powerball,6,30,2021,50,66,24,65,29,14,4
Powerball,7,3,2021,26,55,40,41,65,24,2
Powerball,7,7,2021,8,49,57,30,21,8,2
Powerball,7,10,2021,29,1,62,5,54,3,2
Powerball,7,14,2021,52,62,33,59,46,10,2
Powerball,7,17,2021,54,38,22,15,66,3,2
Powerball,7,21,2021,27,44,67,28,68,11,2
Powerball,7,24,2021,4,11,67,1,59,10,2
Powerball,7,28,2021,53,25,60,59,30,5,3
Powerball,7,31,2021,21,22,34,1,47,4,2
Powerball,8,4,2021,36,5,21,58,32,14,2
Powerball,8,7,2021,24,54,7,60,36,23,2
Powerball,8,11,2021,18,12,29,20,30,16,3
Powerball,8,14,2021,6,65,49,67,21,18,2
Powerball,8,18,2021,36,61,55,51,35,26,2
Powerball,8,21,2021,59,39,36,16,28,4,2
Powerball,8,23,2021,47,17,61,36,60,15,3
Powerball,8,25,2021,39,59,27,54,56,24,3
Powerball,8,28,2021,12,59,46,26,22,26,2
Powerball,8,30,2021,61,3,51,45,15,8,2
Powerball,9,1,2021,10,20,29,48,51,17,2
Powerball,9,4,2021,54,32,35,40,52,1,5
Powerball,9,6,2021,33,11,54,22,20,24,2
Powerball,9,8,2021,22,9,41,61,47,21,2
Powerball,9,11,2021,40,38,31,20,49,21,2
Powerball,9,13,2021,37,63,61,50,40,21,3
Powerball,9,15,2021,46,4,62,1,18,25,3
Powerball,9,18,2021,45,39,5,57,36,11,2
Powerball,9,20,2021,58,51,37,54,60,19,2
Powerball,9,22,2021,47,63,20,40,55,5,3
Powerball,9,25,2021,37,23,62,22,63,19,3
Powerball,9,27,2021,44,21,22,39,60,12,2
Powerball,9,29,2021,32,17,2,7,11,11,3
Powerball,10,2,2021,42,38,47,52,28,1,2
Powerball,10,4,2021,66,12,22,54,69,15,2
Powerball,10,6,2021,17,64,52,1,58,1,10
Powerball,10,9,2021,62,12,30,17,45,5,2
Powerball,10,11,2021,20,11,33,39,65,24,3
Powerball,10,13,2021,47,23,59,29,60,15,2
Powerball,10,16,2021,30,48,31,41,42,3,3
Powerball,10,18,2021,53,30,63,48,32,12,2
Powerball,10,20,2021,7,41,29,43,36,5,2
Powerball,10,23,2021,30,10,57,63,51,20,2
Powerball,10,25,2021,29,58,44,10,27,24,2
Powerball,10,27,2021,3,26,51,35,6,17,4
Powerball,10,30,2021,56,23,28,5,43,19,2
Powerball,11,1,2021,44,9,25,34,45,8,3
Powerball,11,3,2021,50,1,57,24,2,26,2
Powerball,11,6,2021,64,8,48,30,57,9,2
Powerball,11,8,2021,47,46,62,57,21,8,3
Powerball,11,10,2021,46,25,43,48,19,14,2
Powerball,11,13,2021,45,15,35,26,8,9,3
Powerball,11,15,2021,53,31,51,34,5,23,2
Powerball,11,17,2021,48,3,60,16,52,1,3
Powerball,11,20,2021,48,59,40,69,43,19,3
Powerball,11,22,2021,7,67,20,29,38,22,2
Powerball,11,24,2021,65,16,63,10,32,17,2
Powerball,11,27,2021,32,55,66,64,8,10,2
Powerball,11,29,2021,28,26,18,38,47,17,2
Powerball,12,1,2021,12,57,38,15,63,24,2
Powerball,12,4,2021,56,45,10,40,67,2,2
Powerball,12,6,2021,3,21,59,50,38,6,3
Powerball,12,8,2021,33,50,7,3,69,24,2
Powerball,12,11,2021,25,53,44,3,64,10,2
Powerball,12,13,2021,10,37,59,53,30,4,2
Powerball,12,15,2021,19,20,59,40,42,15,3
Powerball,12,18,2021,61,24,51,6,2,1,2
Powerball,12,20,2021,13,66,2,23,34,2,4
Powerball,12,22,2021,16,68,48,7,19,15,2
Powerball,12,25,2021,29,45,58,55,27,2,3
Powerball,12,27,2021,62,45,36,64,38,19,2
Powerball,12,29,2021,39,6,9,33,2,11,2
Powerball,1,1,2022,39,48,12,50,6,7,2
Powerball,1,3,2022,2,33,13,32,48,22,2
Powerball,1,5,2022,25,6,14,33,46,17,2
Powerball,1,8,2022,21,20,65,36,60,13,10
Powerball,1,10,2022,17,21,14,27,18,9,2
Powerball,1,12,2022,21,22,30,12,33,24,4
Powerball,1,15,2022,3,59,37,51,18,13,2
Powerball,1,17,2022,46,65,24,35,9,22,2
Powerball,1,19,2022,11,43,61,15,55,10,3
Powerball,1,22,2022,67,14,8,33,36,17,2
Powerball,1,24,2022,11,53,47,30,29,16,3
Powerball,1,26,2022,69,38,49,4,11,16,3
Powerball,1,29,2022,54,2,15,65,38,11,4
Powerball,1,31,2022,61,10,69,51,15,14,3
Powerball,2,2,2022,33,62,18,63,29,15,3
Powerball,2,5,2022,39,61,27,16,5,24,2
Powerball,2,7,2022,65,5,15,38,47,10,3
Powerball,2,9,2022,63,17,51,2,33,26,2
Powerball,2,12,2022,10,8,41,21,62,7,3
Powerball,2,14,2022,49,55,16,27,25,17,3
Powerball,2,16,2022,40,22,48,30,42,16,2
Powerball,2,19,2022,10,3,15,42,33,11,2
Powerball,2,21,2022,37,45,36,69,2,3,2
Powerball,2,23,2022,64,35,17,6,21,18,2
Powerball,2,26,2022,48,32,36,64,15,19,3
Powerball,2,28,2022,21,7,39,47,55,19,2
Powerball,3,2,2022,63,61,48,19,37,12,2
Powerball,3,5,2022,37,23,52,63,8,13,2
Powerball,3,7,2022,59,67,10,55,43,2,3
Powerball,3,9,2022,34,13,22,67,51,10,2
Powerball,3,12,2022,19,39,37,61,20,8,2
Powerball,3,14,2022,21,28,32,49,44,6,3
Powerball,3,16,2022,58,35,28,34,3,17,2
Powerball,3,19,2022,9,52,18,8,48,6,2
Powerball,3,21,2022,26,15,65,63,1,16,2
Powerball,3,23,2022,37,38,31,32,48,24,2
Powerball,3,26,2022,2,50,10,59,61,6,3
Powerball,3,28,2022,62,11,18,58,39,3,2
Powerball,3,30,2022,37,3,31,21,7,11,3
Powerball,4,2,2022,58,59,47,28,6,18,2
Powerball,4,4,2022,2,39,69,32,46,6,2
Powerball,4,6,2022,6,45,47,42,64,18,3
Powerball,4,9,2022,62,31,66,6,16,18,2
Powerball,4,11,2022,5,34,24,31,7,4,2
Powerball,4,13,2022,63,68,41,16,14,26,2
Powerball,4,16,2022,62,32,15,65,21,26,5
Powerball,4,18,2022,8,33,59,55,62,18,2
Powerball,4,20,2022,55,30,56,20,45,14,2
Powerball,4,23,2022,49,10,56,39,47,8,3
Powerball,4,25,2022,18,61,12,39,20,10,2
Powerball,4,27,2022,62,68,61,11,36,4,2
Powerball,4,30,2022,21,37,44,63,14,1,3
Powerball,5,2,2022,18,39,44,33,27,8,5
Powerball,5,4,2022,55,63,69,39,37,23,2
Powerball,5,7,2022,5,28,6,67,4,10,2
Powerball,5,9,2022,18,56,30,35,52,5,2
Powerball,5,11,2022,61,5,7,69,63,18,2
Powerball,5,14,2022,6,52,40,45,41,9,3
Powerball,5,16,2022,7,22,15,36,64,13,2
Powerball,5,18,2022,64,41,40,58,65,17,3
Powerball,5,21,2022,15,52,25,58,14,11,2
Powerball,5,23,2022,42,37,33,1,39,26,2
Powerball,5,25,2022,42,19,28,39,57,17,3
Powerball,5,28,2022,66,50,61,39,2,15,2
Powerball,5,30,2022,51,69,28,68,27,22,2
Powerball,6,1,2022,41,56,63,11,57,2,2
Powerball,6,4,2022,60,52,14,16,36,16,3
Powerball,6,6,2022,10,2,44,35,46,4,2
Powerball,6,8,2022,39,43,62,22,64,7,4
Powerball,6,11,2022,26,53,69,20,18,5,2
Powerball,6,13,2022,2,44,42,51,27,25,2
Powerball,6,15,2022,28,19,42,41,51,7,2
Powerball,6,18,2022,40,45,10,19,58,25,2
Powerball,6,20,2022,3,44,69,61,63,13,2
Powerball,6,22,2022,10,56,6,31,48,12,3
Powerball,6,25,2022,12,20,32,27,6,4,3
Powerball,6,27,2022,13,30,37,18,11,16,3
Powerball,6,29,2022,63,40,8,49,58,14,3
Powerball,7,2,2022,59,10,9,37,62,26,3
Powerball,7,4,2022,16,15,56,31,24,4,2
Powerball,7,6,2022,36,32,69,49,62,13,2
Powerball,7,9,2022,42,22,52,46,14,24,3
Powerball,7,11,2022,52,37,34,4,26,9,2
Powerball,7,13,2022,22,23,47,63,36,2,2
Powerball,7,16,2022,23,57,32,18,3,21,2
Powerball,7,18,2022,36,14,50,58,34,5,3
Powerball,7,20,2022,20,10,65,23,49,22,3
Powerball,7,23,2022,59,39,41,54,62,12,3
Powerball,7,25,2022,25,37,38,39,65,5,2
Powerball,7,27,2022,25,55,1,44,57,26,2
Powerball,7,30,2022,17,4,58,68,57,12,3
Powerball,8,1,2022,31,65,36,15,21,16,3
Powerball,8,3,2022,9,66,21,57,56,11,2
Powerball,8,6,2022,15,8,46,56,68,3,2
Powerball,8,8,2022,58,45,51,57,32,12,2
Powerball,8,10,2022,68,59,61,44,29,19,2
Powerball,8,13,2022,43,35,24,62,19,2,10
Powerball,8,15,2022,20,50,47,63,24,5,2
Powerball,8,17,2022,41,23,55,50,28,24,2
Powerball,8,20,2022,16,11,9,66,5,7,2
Powerball,8,22,2022,12,55,67,27,34,9,2
Powerball,8,24,2022,37,35,6,24,44,22,4
Powerball,8,27,2022,2,65,60,18,56,14,3
Powerball,8,29,2022,69,61,43,13,36,18,3
Powerball,8,31,2022,24,19,7,8,28,1,2
Powerball,9,3,2022,18,27,65,49,69,9,2
Powerball,9,5,2022,4,7,55,32,64,25,2
Powerball,9,7,2022,3,33,16,30,36,20,3
Powerball,9,10,2022,56,68,38,42,69,4,2
Powerball,9,12,2022,66,14,34,6,16,25,3
Powerball,9,14,2022,20,10,22,52,9,25,3
Powerball,9,17,2022,5,25,36,61,51,1,3
Powerball,9,19,2022,7,15,67,46,36,7,2
Powerball,9,21,2022,33,34,6,54,45,7,2
Powerball,9,24,2022,3,21,29,24,9,14,2
Powerball,9,26,2022,31,33,13,20,59,20,3
Powerball,9,28,2022,10,67,33,24,6,11,3
Powerball,10,1,2022,69,22,21,65,8,26,2
Powerball,10,3,2022,55,63,2,16,22,22,4
Powerball,10,5,2022,26,37,33,62,30,6,2
Powerball,10,8,2022,53,60,68,43,13,5,2
Powerball,10,10,2022,17,3,22,11,6,11,2
Powerball,10,12,2022,59,30,42,14,41,6,5
Powerball,10,15,2022,32,62,40,58,37,15,5
Powerball,10,17,2022,46,30,36,19,60,25,3
Powerball,10,19,2022,27,42,15,8,6,10,3
Powerball,10,22,2022,55,25,60,19,48,18,2
Powerball,10,24,2022,23,45,54,35,18,16,4
Powerball,10,26,2022,46,37,19,56,36,24,2
Powerball,10,29,2022,40,19,57,31,46,23,3
Powerball,10,31,2022,19,13,39,59,36,13,3
Powerball,11,2,2022,22,11,60,2,35,23,2
Powerball,11,5,2022,69,53,45,56,28,20,3
Powerball,11,7,2022,56,41,33,47,10,10,2
Powerball,11,9,2022,14,24,7,30,56,7,2
Powerball,11,12,2022,58,57,20,44,16,6,4
Powerball,11,14,2022,54,67,19,53,35,21,2
Powerball,11,16,2022,53,56,28,34,51,11,2
Powerball,11,19,2022,62,63,28,7,64,10,3
Powerball,11,21,2022,1,67,51,40,6,2,2
Powerball,11,23,2022,31,2,1,39,66,25,2
Powerball,11,26,2022,15,30,47,50,51,3,10
Powerball,11,28,2022,48,30,50,32,29,20,2
Powerball,11,30,2022,4,24,47,66,19,10,2
Powerball,12,3,2022,13,36,37,6,33,7,4
Powerball,12,5,2022,35,54,55,45,47,14,2
Powerball,12,7,2022,61,59,28,6,44,21,2
Powerball,12,10,2022,23,9,68,49,47,19,2
Powerball,12,12,2022,55,16,50,31,61,9,4
Powerball,12,14,2022,36,51,68,66,59,25,10
Powerball,12,17,2022,56,33,66,68,64,12,2
Powerball,12,19,2022,55,37,65,7,67,12,5
Powerball,12,21,2022,34,15,59,24,12,14,2
Powerball,12,24,2022,37,17,67,54,46,8,3
Powerball,12,26,2022,60,41,47,17,61,17,3
Powerball,12,28,2022,32,38,45,26,56,1,2
